Date,Open,High,Low,Close,Adj Close,Volume
2022-02-22,32777.691406,33859.285156,32298.251953,33795.613281,33795.613281,22503160806
2022-02-23,33794.953125,34485.175781,32917.582031,32988.855469,32988.855469,19325527663
2022-02-24,32972.929688,34756.035156,30687.863281,34253.406250,34253.406250,41447823409
2022-02-25,34254.421875,35321.277344,34100.886719,34782.894531,34782.894531,23545866817
2022-02-26,34781.886719,35484.625000,34329.031250,34692.289063,34692.289063,15496410516
2022-02-27,34686.566406,35290.046875,33453.753906,33728.535156,33728.535156,20974356939
2022-02-28,33725.152344,39005.664063,33551.863281,38516.011719,38516.011719,31825285237
2022-03-01,38517.144531,40115.804688,38354.296875,39842.839844,39842.839844,29175246439
2022-03-02,39845.515625,40631.078125,39156.929688,39526.875000,39526.875000,26261591224
2022-03-03,39527.843750,39650.500000,37882.171875,38362.707031,38362.707031,22562810870
2022-03-04,38368.445313,38394.519531,35488.878906,35806.679688,35806.679688,26089308598
2022-03-05,35816.601563,36198.925781,35476.800781,36057.167969,36057.167969,15535392023
2022-03-06,36060.476563,36276.429688,34952.539063,35332.976563,35332.976563,18158720424
2022-03-07,35341.546875,36295.250000,34336.878906,35027.582031,35027.582031,26270330758
2022-03-08,35025.617188,35897.730469,34939.015625,35545.898438,35545.898438,23652979647
2022-03-09,35550.988281,38442.476563,35516.558594,37912.933594,37912.933594,29154369205
2022-03-10,37904.933594,38005.414063,35103.230469,35809.015625,35809.015625,28218727367
2022-03-11,35811.296875,36374.964844,34878.101563,35546.050781,35546.050781,24156936348
2022-03-12,35545.582031,36016.660156,35525.492188,35645.957031,35645.957031,13392381380
2022-03-13,35628.285156,35925.722656,34529.175781,34623.734375,34623.734375,15826202787
2022-03-14,34620.675781,36325.718750,34490.382813,36248.871094,36248.871094,22226440234
2022-03-15,36246.578125,36323.902344,34901.867188,35870.046875,35870.046875,21823596407
2022-03-16,35867.117188,37790.824219,35582.097656,37329.640625,37329.640625,35944190360
2022-03-17,37326.839844,37422.855469,36835.601563,36895.964844,36895.964844,19829990296
2022-03-18,36890.074219,38172.761719,36513.085938,37777.125000,37777.125000,31107938571
2022-03-19,37771.246094,38242.910156,37597.746094,38129.128906,38129.128906,17771796430
2022-03-20,38129.808594,38174.777344,37057.394531,37353.039063,37353.039063,18227385445
2022-03-21,37351.507813,37560.308594,36810.312500,37286.500000,37286.500000,22343528627
2022-03-22,37282.964844,39245.640625,37218.054688,38404.867188,38404.867188,29017210104
2022-03-23,38409.917969,38973.812500,37972.765625,38973.312500,38973.312500,22936192446
2022-03-24,38967.585938,40167.312500,38893.710938,39933.277344,39933.277344,28198864381
2022-03-25,39936.558594,40864.757813,39679.015625,40377.300781,40377.300781,27836474347
2022-03-26,40378.328125,40726.488281,40211.183594,40512.398438,40512.398438,15431254426
2022-03-27,40516.519531,42638.914063,40454.558594,42635.585938,42635.585938,25643813077
2022-03-28,42636.820313,43792.058594,42521.003906,42877.152344,42877.152344,33082380179
2022-03-29,42852.074219,43253.531250,42852.074219,42796.050781,42796.050781,28308216398
2022-03-30,42788.085938,42735.042969,42095.570313,42166.078125,42166.078125,26281869339
2022-03-31,42141.261719,42773.570313,41220.300781,41427.710938,41427.710938,29747331072
